,0,1,2,3,4,5,6,7,8,9
3814,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1538,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1256,0.8684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,0.8157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1950,0.8684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
788,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
808,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1343,0.7368421052631579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1256,0.8684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2041,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13,0.13157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1420,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1045,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1103,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1285,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4840,0.3157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3553,0.3684210526315789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3177,0.39473684210526316,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
351,0.4473684210526315,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
174,0.13157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1308,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
843,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,0.3684210526315789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
139,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3059,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
205,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4974,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
843,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5273,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1308,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5404,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2967,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1084,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
803,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5766,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3577,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1816,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
818,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
259,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5290,0.3421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
480,0.39473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
43,0.39473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5549,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4235,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5640,0.47368421052631576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3330,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
544,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4512,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3605,0.5526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1290,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4828,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
936,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2892,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4898,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1468,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4949,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5340,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2540,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
627,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3577,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5766,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1816,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
818,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1318,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1889,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3231,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3618,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1567,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4380,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4390,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
455,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,0.9210526315789473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.07894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5732,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4172,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5103,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5048,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5486,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2041,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
90,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2399,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2529,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3330,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
544,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4700,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4235,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4512,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
504,0.5789473684210527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3605,0.5526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4265,0.7894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1743,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,0.18421052631578946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3596,0.18421052631578946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
94,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4046,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5516,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4873,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5464,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2671,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3421,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5732,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4012,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5048,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5486,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2041,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
139,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3059,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
205,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4974,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
843,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5273,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1308,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5404,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2967,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1084,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4307,0.15789473684210525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2969,0.21052631578947367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3269,0.18421052631578946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2212,0.18421052631578946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5579,0.18421052631578946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1949,0.23684210526315788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4436,0.23684210526315788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2219,0.2894736842105263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5509,0.3157894736842105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3422,0.5263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
765,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3577,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5766,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1816,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
818,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3710,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
510,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4409,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4060,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2013,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5335,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2108,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3129,0.4473684210526315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4706,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2262,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1514,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3317,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
764,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2108,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1930,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3129,0.4473684210526315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3018,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4187,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5490,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2262,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3506,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1514,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3317,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1363,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4148,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3577,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
818,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5766,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1816,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1420,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4743,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1330,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
578,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,0.9210526315789473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1927,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
344,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3252,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
383,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2566,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2171,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2449,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
